0 -0.06 0.1894 -0.2125 -0.14 0.1447 -0.425 -0.11 0.1894 -0.55575 -0.02 0.1894 -0.6865 -0.02 0.1894 -0.81725 -0.06 0.1894 -0.81725 -0.14145 0.0948 10.0517 0.522 1.0895 10.0658 0.4526 0.8624 10.0844 0.7044 0.9207 10.2083 0.3075 1.0208 10.0556 0.6289 0.7595 10.2024 0.2732 0.8478 10.0267 0.5535 0.5983 10.1965 0.2389 0.6749 -10.0208 0.3964 0.5857 10.0546 0.2951 0.6132 -10.1062 0.2444 0.5897 -10.0998 0.3062 0.5387 10.1908 0.529 1.0016 10.2106 0.4602 0.6915 0 0 0 0 0 0 0 -1.57 0 -1.57 0 0 0 0 0 0 0 0 0 -1 0 -1 0 0 7.59 2.97065e-32 0 9.70129 9.58285 9.36732 9.30249 9.17198 9.00338 9.03231 9.00338 9.35242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0.2125 0 -0 0.425 0 0 0.55575 0 0 0.6865 0 0 0.81725 -0.1893 0 0.81725 8.57936 8.35522 8.17196 8.05866 7.94771 7.83764 7.84562 0
0 -0.06 0.1894 -0.2125 -0.14 0.1447 -0.425 -0.11 0.1894 -0.55575 -0.02 0.1894 -0.6865 -0.02 0.1894 -0.81725 -0.06 0.1894 -0.81725 -0.14145 0.0948 10.0517 0.522 1.0895 10.0658 0.4526 0.8624 10.0844 0.7044 0.9207 10.2083 0.3075 1.0208 10.0556 0.6289 0.7595 10.2024 0.2732 0.8478 10.0267 0.5535 0.5983 10.1965 0.2389 0.6749 -10.0208 0.3964 0.5857 10.0546 0.2951 0.6132 -10.1062 0.2444 0.5897 -10.0998 0.3062 0.5387 10.1908 0.529 1.0016 10.2106 0.4602 0.6915 0 0 0 0 0 0 0 -1.57 0 -1.57 0 0 0 0 0 0 0 0 0 -1 0 -1 0 0 5.456 2.97065e-32 0 9.70129 9.58285 9.36732 9.30249 9.17198 9.00338 9.03231 9.00338 9.35242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0.2125 0 -0 0.425 0 0 0.55575 0 0 0.6865 0 0 0.81725 -0.1893 0 0.81725 8.57936 8.35522 8.17196 8.05866 7.94771 7.83764 7.84562 0
0 -0.06 0.1894 -0.2125 -0.14 0.1447 -0.425 -0.11 0.1894 -0.55575 -0.02 0.1894 -0.6865 -0.02 0.1894 -0.81725 -0.06 0.1894 -0.81725 -0.14145 0.0948 10.0517 0.522 1.0895 10.0658 0.4526 0.8624 10.0844 0.7044 0.9207 10.2083 0.3075 1.0208 10.0556 0.6289 0.7595 10.2024 0.2732 0.8478 10.0267 0.5535 0.5983 10.1965 0.2389 0.6749 -10.0208 0.3964 0.5857 10.0546 0.2951 0.6132 -10.1062 0.2444 0.5897 -10.0998 0.3062 0.5387 10.1908 0.529 1.0016 10.2106 0.4602 0.6915 0 0 0 0 0 0 0 -1.57 0 -1.57 0 0 0 0 0 0 0 0 0 -1 0 -1 0 0 5.638 2.97065e-32 0 9.70129 9.58285 9.36732 9.30249 9.17198 9.00338 9.03231 9.00338 9.35242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0.2125 0 -0 0.425 0 0 0.55575 0 0 0.6865 0 0 0.81725 -0.1893 0 0.81725 8.57936 8.35522 8.17196 8.05866 7.94771 7.83764 7.84562 0
0 -0.06 0.1894 -0.2125 -0.14 0.1447 -0.425 -0.11 0.1894 -0.55575 -0.02 0.1894 -0.6865 -0.02 0.1894 -0.81725 -0.06 0.1894 -0.81725 -0.14145 0.0948 10.0517 0.522 1.0895 10.0658 0.4526 0.8624 10.0844 0.7044 0.9207 10.2083 0.3075 1.0208 10.0556 0.6289 0.7595 10.2024 0.2732 0.8478 10.0267 0.5535 0.5983 10.1965 0.2389 0.6749 -10.0208 0.3964 0.5857 10.0546 0.2951 0.6132 -10.1062 0.2444 0.5897 -10.0998 0.3062 0.5387 10.1908 0.529 1.0016 10.2106 0.4602 0.6915 0 0 0 0 0 0 0 -1.57 0 -1.57 0 0 0 0 0 0 0 0 0 -1 0 -1 0 0 5.715 2.97065e-32 0 9.70129 9.58285 9.36732 9.30249 9.17198 9.00338 9.03231 9.00338 9.35242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0.2125 0 -0 0.425 0 0 0.55575 0 0 0.6865 0 0 0.81725 -0.1893 0 0.81725 8.57936 8.35522 8.17196 8.05866 7.94771 7.83764 7.84562 0
0 -0.06 0.1894 -0.2125 -0.14 0.1447 -0.425 -0.11 0.1894 -0.55575 -0.02 0.1894 -0.6865 -0.02 0.1894 -0.81725 -0.06 0.1894 -0.81725 -0.14145 0.0948 10.0517 0.522 1.0895 10.0658 0.4526 0.8624 10.0844 0.7044 0.9207 10.2083 0.3075 1.0208 10.0556 0.6289 0.7595 10.2024 0.2732 0.8478 10.0267 0.5535 0.5983 10.1965 0.2389 0.6749 -10.0208 0.3964 0.5857 10.0546 0.2951 0.6132 -10.1062 0.2444 0.5897 -10.0998 0.3062 0.5387 10.1908 0.529 1.0016 10.2106 0.4602 0.6915 0 0 0 0 0 0 0 -1.57 0 -1.57 0 0 0 0 0 0 0 0 0 -1 0 -1 0 0 5.241 2.97065e-32 0 9.70129 9.58285 9.36732 9.30249 9.17198 9.00338 9.03231 9.00338 9.35242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0.2125 0 -0 0.425 0 0 0.55575 0 0 0.6865 0 0 0.81725 -0.1893 0 0.81725 8.57936 8.35522 8.17196 8.05866 7.94771 7.83764 7.84562 0
0 -0.06 0.1894 -0.2125 -0.14 0.1447 -0.425 -0.11 0.1894 -0.55575 -0.02 0.1894 -0.6865 -0.02 0.1894 -0.81725 -0.06 0.1894 -0.81725 -0.14145 0.0948 10.0517 0.522 1.0895 10.0658 0.4526 0.8624 10.0844 0.7044 0.9207 10.2083 0.3075 1.0208 10.0556 0.6289 0.7595 10.2024 0.2732 0.8478 10.0267 0.5535 0.5983 10.1965 0.2389 0.6749 -10.0208 0.3964 0.5857 10.0546 0.2951 0.6132 -10.1062 0.2444 0.5897 -10.0998 0.3062 0.5387 10.1908 0.529 1.0016 10.2106 0.4602 0.6915 0 0 0 0 0 0 0 -1.57 0 -1.57 0 0 0 0 0 0 0 0 0 -1 0 -1 0 0 5.604 2.97065e-32 0 9.70129 9.58285 9.36732 9.30249 9.17198 9.00338 9.03231 9.00338 9.35242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0.2125 0 -0 0.425 0 0 0.55575 0 0 0.6865 0 0 0.81725 -0.1893 0 0.81725 8.57936 8.35522 8.17196 8.05866 7.94771 7.83764 7.84562 0
0 -0.06 0.1894 -0.2125 -0.14 0.1447 -0.425 -0.11 0.1894 -0.55575 -0.02 0.1894 -0.6865 -0.02 0.1894 -0.81725 -0.06 0.1894 -0.81725 -0.14145 0.0948 10.0517 0.522 1.0895 10.0658 0.4526 0.8624 10.0844 0.7044 0.9207 10.2083 0.3075 1.0208 10.0556 0.6289 0.7595 10.2024 0.2732 0.8478 10.0267 0.5535 0.5983 10.1965 0.2389 0.6749 -10.0208 0.3964 0.5857 10.0546 0.2951 0.6132 -10.1062 0.2444 0.5897 -10.0998 0.3062 0.5387 10.1908 0.529 1.0016 10.2106 0.4602 0.6915 0 0 0 0 0 0 0 -1.57 0 -1.57 0 0 0 0 0 0 0 0 0 -1 0 -1 0 0 5.247 2.97065e-32 0 9.70129 9.58285 9.36732 9.30249 9.17198 9.00338 9.03231 9.00338 9.35242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0.2125 0 -0 0.425 0 0 0.55575 0 0 0.6865 0 0 0.81725 -0.1893 0 0.81725 8.57936 8.35522 8.17196 8.05866 7.94771 7.83764 7.84562 0
0 -0.06 0.1894 -0.2125 -0.14 0.1447 -0.425 -0.11 0.1894 -0.55575 -0.02 0.1894 -0.6865 -0.02 0.1894 -0.81725 -0.06 0.1894 -0.81725 -0.14145 0.0948 10.0517 0.522 1.0895 10.0658 0.4526 0.8624 10.0844 0.7044 0.9207 10.2083 0.3075 1.0208 10.0556 0.6289 0.7595 10.2024 0.2732 0.8478 10.0267 0.5535 0.5983 10.1965 0.2389 0.6749 -10.0208 0.3964 0.5857 10.0546 0.2951 0.6132 -10.1062 0.2444 0.5897 -10.0998 0.3062 0.5387 10.1908 0.529 1.0016 10.2106 0.4602 0.6915 0 0 0 0 0 0 0 -1.57 0 -1.57 0 0 0 0 0 0 0 0 0 -1 0 -1 0 0 5.568 2.97065e-32 0 9.70129 9.58285 9.36732 9.30249 9.17198 9.00338 9.03231 9.00338 9.35242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0.2125 0 -0 0.425 0 0 0.55575 0 0 0.6865 0 0 0.81725 -0.1893 0 0.81725 8.57936 8.35522 8.17196 8.05866 7.94771 7.83764 7.84562 0
0 -0.06 0.1894 -0.2125 -0.14 0.1447 -0.425 -0.11 0.1894 -0.55575 -0.02 0.1894 -0.6865 -0.02 0.1894 -0.81725 -0.06 0.1894 -0.81725 -0.14145 0.0948 10.0517 0.522 1.0895 10.0658 0.4526 0.8624 10.0844 0.7044 0.9207 10.2083 0.3075 1.0208 10.0556 0.6289 0.7595 10.2024 0.2732 0.8478 10.0267 0.5535 0.5983 10.1965 0.2389 0.6749 -10.0208 0.3964 0.5857 10.0546 0.2951 0.6132 -10.1062 0.2444 0.5897 -10.0998 0.3062 0.5387 10.1908 0.529 1.0016 10.2106 0.4602 0.6915 0 0 0 0 0 0 0 -1.57 0 -1.57 0 0 0 0 0 0 0 0 0 -1 0 -1 0 0 6.32 2.97065e-32 0 9.70129 9.58285 9.36732 9.30249 9.17198 9.00338 9.03231 9.00338 9.35242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0.2125 0 -0 0.425 0 0 0.55575 0 0 0.6865 0 0 0.81725 -0.1893 0 0.81725 8.57936 8.35522 8.17196 8.05866 7.94771 7.83764 7.84562 0
0 -0.06 0.1894 -0.2125 -0.14 0.1447 -0.425 -0.11 0.1894 -0.55575 -0.02 0.1894 -0.6865 -0.02 0.1894 -0.81725 -0.06 0.1894 -0.81725 -0.14145 0.0948 10.0517 0.522 1.0895 10.0658 0.4526 0.8624 10.0844 0.7044 0.9207 10.2083 0.3075 1.0208 10.0556 0.6289 0.7595 10.2024 0.2732 0.8478 10.0267 0.5535 0.5983 10.1965 0.2389 0.6749 -10.0208 0.3964 0.5857 10.0546 0.2951 0.6132 -10.1062 0.2444 0.5897 -10.0998 0.3062 0.5387 10.1908 0.529 1.0016 10.2106 0.4602 0.6915 0 0 0 0 0 0 0 -1.57 0 -1.57 0 0 0 0 0 0 0 0 0 -1 0 -1 0 0 5.923 2.97065e-32 0 9.70129 9.58285 9.36732 9.30249 9.17198 9.00338 9.03231 9.00338 9.35242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0.2125 0 -0 0.425 0 0 0.55575 0 0 0.6865 0 0 0.81725 -0.1893 0 0.81725 8.57936 8.35522 8.17196 8.05866 7.94771 7.83764 7.84562 0
0 -0.06 0.1894 -0.2125 -0.14 0.1447 -0.425 -0.11 0.1894 -0.55575 -0.02 0.1894 -0.6865 -0.02 0.1894 -0.81725 -0.06 0.1894 -0.81725 -0.14145 0.0948 10.0517 0.522 1.0895 10.0658 0.4526 0.8624 10.0844 0.7044 0.9207 10.2083 0.3075 1.0208 10.0556 0.6289 0.7595 10.2024 0.2732 0.8478 10.0267 0.5535 0.5983 10.1965 0.2389 0.6749 -10.0208 0.3964 0.5857 10.0546 0.2951 0.6132 -10.1062 0.2444 0.5897 -10.0998 0.3062 0.5387 10.1908 0.529 1.0016 10.2106 0.4602 0.6915 0 0 0 0 0 0 0 -1.57 0 -1.57 0 0 0 0 0 0 0 0 0 -1 0 -1 0 0 5.255 2.97065e-32 0 9.70129 9.58285 9.36732 9.30249 9.17198 9.00338 9.03231 9.00338 9.35242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0.2125 0 -0 0.425 0 0 0.55575 0 0 0.6865 0 0 0.81725 -0.1893 0 0.81725 8.57936 8.35522 8.17196 8.05866 7.94771 7.83764 7.84562 0
0 -0.06 0.1894 -0.2125 -0.14 0.1447 -0.425 -0.11 0.1894 -0.55575 -0.02 0.1894 -0.6865 -0.02 0.1894 -0.81725 -0.06 0.1894 -0.81725 -0.14145 0.0948 10.0517 0.522 1.0895 10.0658 0.4526 0.8624 10.0844 0.7044 0.9207 10.2083 0.3075 1.0208 10.0556 0.6289 0.7595 10.2024 0.2732 0.8478 10.0267 0.5535 0.5983 10.1965 0.2389 0.6749 -10.0208 0.3964 0.5857 10.0546 0.2951 0.6132 -10.1062 0.2444 0.5897 -10.0998 0.3062 0.5387 10.1908 0.529 1.0016 10.2106 0.4602 0.6915 0 0 0 0 0 0 0 -1.57 0 -1.57 0 0 0 0 0 0 0 0 0 -1 0 -1 0 0 4.624 2.97065e-32 0 9.70129 9.58285 9.36732 9.30249 9.17198 9.00338 9.03231 9.00338 9.35242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0.2125 0 -0 0.425 0 0 0.55575 0 0 0.6865 0 0 0.81725 -0.1893 0 0.81725 8.57936 8.35522 8.17196 8.05866 7.94771 7.83764 7.84562 0
