-0.141667 -0.133333 0.08945 -0.283333 -0.133333 0.08945 -0.425 -0.11 0.08945 -0.523063 0 0.08945 -0.621125 0 0.08945 -0.719187 0 0.08945 -0.81725 -0 0.08945 -0.81725 -0.10915 0.08945 -0.81725 -0.10915 -0.0052 -0.81725 -0.19145 -0.0052 10.0517 0.522 1.0895 10.0658 0.4526 0.8624 10.0844 0.7044 0.9207 10.2083 0.3075 1.0208 10.0556 0.6289 0.7595 10.2024 0.2732 0.8478 10.0267 0.5535 0.5983 10.1965 0.2389 0.6749 -10.0208 0.3964 0.5857 10.0546 0.2951 0.6132 -10.1062 0.2444 0.5897 -10.0998 0.3062 0.5387 10.1908 0.529 1.0016 10.2106 0.4602 0.6915 0 0 0 0 0 0 0 -1.57 0 -1.57 0 0 0 0 0 0 0 0 0 -1 0 -1 0 0 25.932 0 0 9.70576 9.56448 9.37196 9.31895 9.22111 9.12327 9.02544 9.03077 9.03635 9.04121 9.02544 9.3565 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0.141667 0 -0 0.283333 0 -0 0.425 0 0 0.425 0 0 0.425 0 0 0.425 0 0 0.81725 0 0 0.81725 -0.1893 0 0.81725 -0.1893 0 0.81725 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.41818 8.29807 8.1759 8.08932 8.00614 7.92296 7.83978 7.84432 7.84905 7.85319 
-0.141667 -0.133333 0.08945 -0.283333 -0.133333 0.08945 -0.425 -0.11 0.08945 -0.523063 0 0.08945 -0.621125 0 0.08945 -0.719187 0 0.08945 -0.81725 -0 0.08945 -0.81725 -0.10915 0.08945 -0.81725 -0.10915 -0.0052 -0.81725 -0.19145 -0.0052 10.0517 0.522 1.0895 10.0658 0.4526 0.8624 10.0844 0.7044 0.9207 10.2083 0.3075 1.0208 10.0556 0.6289 0.7595 10.2024 0.2732 0.8478 10.0267 0.5535 0.5983 10.1965 0.2389 0.6749 -10.0208 0.3964 0.5857 10.0546 0.2951 0.6132 -10.1062 0.2444 0.5897 -10.0998 0.3062 0.5387 10.1908 0.529 1.0016 10.2106 0.4602 0.6915 0 0 0 0 0 0 0 -1.57 0 -1.57 0 0 0 0 0 0 0 0 0 -1 0 -1 0 0 23.195 0 0 9.70576 9.56448 9.37196 9.31895 9.22111 9.12327 9.02544 9.03077 9.03635 9.04121 9.02544 9.3565 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0.141667 0 -0 0.283333 0 -0 0.425 0 0 0.425 0 0 0.425 0 0 0.425 0 0 0.81725 0 0 0.81725 -0.1893 0 0.81725 -0.1893 0 0.81725 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.41818 8.29807 8.1759 8.08932 8.00614 7.92296 7.83978 7.84432 7.84905 7.85319 
-0.141667 -0.133333 0.08945 -0.283333 -0.133333 0.08945 -0.425 -0.11 0.08945 -0.523063 0 0.08945 -0.621125 0 0.08945 -0.719187 0 0.08945 -0.81725 -0 0.08945 -0.81725 -0.10915 0.08945 -0.81725 -0.10915 -0.0052 -0.81725 -0.19145 -0.0052 10.0517 0.522 1.0895 10.0658 0.4526 0.8624 10.0844 0.7044 0.9207 10.2083 0.3075 1.0208 10.0556 0.6289 0.7595 10.2024 0.2732 0.8478 10.0267 0.5535 0.5983 10.1965 0.2389 0.6749 -10.0208 0.3964 0.5857 10.0546 0.2951 0.6132 -10.1062 0.2444 0.5897 -10.0998 0.3062 0.5387 10.1908 0.529 1.0016 10.2106 0.4602 0.6915 0 0 0 0 0 0 0 -1.57 0 -1.57 0 0 0 0 0 0 0 0 0 -1 0 -1 0 0 21.759 0 0 9.70576 9.56448 9.37196 9.31895 9.22111 9.12327 9.02544 9.03077 9.03635 9.04121 9.02544 9.3565 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0.141667 0 -0 0.283333 0 -0 0.425 0 0 0.425 0 0 0.425 0 0 0.425 0 0 0.81725 0 0 0.81725 -0.1893 0 0.81725 -0.1893 0 0.81725 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.41818 8.29807 8.1759 8.08932 8.00614 7.92296 7.83978 7.84432 7.84905 7.85319 
-0.141667 -0.133333 0.08945 -0.283333 -0.133333 0.08945 -0.425 -0.11 0.08945 -0.523063 0 0.08945 -0.621125 0 0.08945 -0.719187 0 0.08945 -0.81725 -0 0.08945 -0.81725 -0.10915 0.08945 -0.81725 -0.10915 -0.0052 -0.81725 -0.19145 -0.0052 10.0517 0.522 1.0895 10.0658 0.4526 0.8624 10.0844 0.7044 0.9207 10.2083 0.3075 1.0208 10.0556 0.6289 0.7595 10.2024 0.2732 0.8478 10.0267 0.5535 0.5983 10.1965 0.2389 0.6749 -10.0208 0.3964 0.5857 10.0546 0.2951 0.6132 -10.1062 0.2444 0.5897 -10.0998 0.3062 0.5387 10.1908 0.529 1.0016 10.2106 0.4602 0.6915 0 0 0 0 0 0 0 -1.57 0 -1.57 0 0 0 0 0 0 0 0 0 -1 0 -1 0 0 22.864 0 0 9.70576 9.56448 9.37196 9.31895 9.22111 9.12327 9.02544 9.03077 9.03635 9.04121 9.02544 9.3565 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0.141667 0 -0 0.283333 0 -0 0.425 0 0 0.425 0 0 0.425 0 0 0.425 0 0 0.81725 0 0 0.81725 -0.1893 0 0.81725 -0.1893 0 0.81725 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.41818 8.29807 8.1759 8.08932 8.00614 7.92296 7.83978 7.84432 7.84905 7.85319 
-0.141667 -0.133333 0.08945 -0.283333 -0.133333 0.08945 -0.425 -0.11 0.08945 -0.523063 0 0.08945 -0.621125 0 0.08945 -0.719187 0 0.08945 -0.81725 -0 0.08945 -0.81725 -0.10915 0.08945 -0.81725 -0.10915 -0.0052 -0.81725 -0.19145 -0.0052 10.0517 0.522 1.0895 10.0658 0.4526 0.8624 10.0844 0.7044 0.9207 10.2083 0.3075 1.0208 10.0556 0.6289 0.7595 10.2024 0.2732 0.8478 10.0267 0.5535 0.5983 10.1965 0.2389 0.6749 -10.0208 0.3964 0.5857 10.0546 0.2951 0.6132 -10.1062 0.2444 0.5897 -10.0998 0.3062 0.5387 10.1908 0.529 1.0016 10.2106 0.4602 0.6915 0 0 0 0 0 0 0 -1.57 0 -1.57 0 0 0 0 0 0 0 0 0 -1 0 -1 0 0 20.728 0 0 9.70576 9.56448 9.37196 9.31895 9.22111 9.12327 9.02544 9.03077 9.03635 9.04121 9.02544 9.3565 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0.141667 0 -0 0.283333 0 -0 0.425 0 0 0.425 0 0 0.425 0 0 0.425 0 0 0.81725 0 0 0.81725 -0.1893 0 0.81725 -0.1893 0 0.81725 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.41818 8.29807 8.1759 8.08932 8.00614 7.92296 7.83978 7.84432 7.84905 7.85319 
-0.141667 -0.133333 0.08945 -0.283333 -0.133333 0.08945 -0.425 -0.11 0.08945 -0.523063 0 0.08945 -0.621125 0 0.08945 -0.719187 0 0.08945 -0.81725 -0 0.08945 -0.81725 -0.10915 0.08945 -0.81725 -0.10915 -0.0052 -0.81725 -0.19145 -0.0052 10.0517 0.522 1.0895 10.0658 0.4526 0.8624 10.0844 0.7044 0.9207 10.2083 0.3075 1.0208 10.0556 0.6289 0.7595 10.2024 0.2732 0.8478 10.0267 0.5535 0.5983 10.1965 0.2389 0.6749 -10.0208 0.3964 0.5857 10.0546 0.2951 0.6132 -10.1062 0.2444 0.5897 -10.0998 0.3062 0.5387 10.1908 0.529 1.0016 10.2106 0.4602 0.6915 0 0 0 0 0 0 0 -1.57 0 -1.57 0 0 0 0 0 0 0 0 0 -1 0 -1 0 0 21.219 0 0 9.70576 9.56448 9.37196 9.31895 9.22111 9.12327 9.02544 9.03077 9.03635 9.04121 9.02544 9.3565 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0.141667 0 -0 0.283333 0 -0 0.425 0 0 0.425 0 0 0.425 0 0 0.425 0 0 0.81725 0 0 0.81725 -0.1893 0 0.81725 -0.1893 0 0.81725 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.41818 8.29807 8.1759 8.08932 8.00614 7.92296 7.83978 7.84432 7.84905 7.85319 
-0.133933 -0.0180565 0.22939 -0.134592 -0.0400997 0.369329 -0.111929 -0.0628405 0.509269 -0.00404491 -0.135223 0.439713 -0.00611171 -0.204317 0.370157 -0.0081785 -0.273411 0.300601 -0.0102453 -0.342505 0.231045 -0.119346 -0.339241 0.231045 -0.122176 -0.433818 0.228612 -0.120113 -0.431763 0.146364 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 -1.6007 -1.7271 -2.203 -0.808 1.5951 -0.031 0 -1.57 0 -1.57 0 0 0 0 0 0 0 0 1 0.634247 1 -1 -1 0.0922641 31.921 1.63205e-26 0 1.33576 1.4756 1.56408 1.54528 1.48341 1.42533 1.3715 1.37554 1.39802 1.31899 1.31899 1.62301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0246969 0.0880572 0.013987 0.0493938 0.176114 0.0279741 0.0740907 0.264172 0.0419611 0.0740907 0.264172 0.0419611 0.0740907 0.264172 0.0419611 0.0740907 0.264172 0.0419611 0.336871 -0.198578 0.493829 0.333608 -0.30768 0.493829 0.428138 -0.312051 0.55384 0.342286 -0.35962 0.550499 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.21744 1.33656 1.45138 1.39591 1.34321 1.29374 1.24788 1.25133 1.27047 1.20315 
-0.133933 -0.0180565 0.22939 -0.134592 -0.0400997 0.369329 -0.111929 -0.0628405 0.509269 -0.00404491 -0.135223 0.439713 -0.00611171 -0.204317 0.370157 -0.0081785 -0.273411 0.300601 -0.0102453 -0.342505 0.231045 -0.119346 -0.339241 0.231045 -0.122176 -0.433818 0.228612 -0.120113 -0.431763 0.146364 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 -1.6007 -1.7271 -2.203 -0.808 1.5951 -0.031 0 -1.57 0 -1.57 0 0 0 0 0 0 0 0 1 0.634247 1 -1 -1 0.0922641 34.001 1.6655e-26 0 1.33576 1.4756 1.56408 1.54528 1.48341 1.42533 1.3715 1.37554 1.39802 1.31899 1.31899 1.62301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0246969 0.0880572 0.013987 0.0493938 0.176114 0.0279741 0.0740907 0.264172 0.0419611 0.0740907 0.264172 0.0419611 0.0740907 0.264172 0.0419611 0.0740907 0.264172 0.0419611 0.336871 -0.198578 0.493829 0.333608 -0.30768 0.493829 0.428138 -0.312051 0.55384 0.342286 -0.35962 0.550499 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.21744 1.33656 1.45138 1.39591 1.34321 1.29374 1.24788 1.25133 1.27047 1.20315 
-0.133933 -0.0180565 0.22939 -0.134592 -0.0400997 0.369329 -0.111929 -0.0628405 0.509269 -0.00404491 -0.135223 0.439713 -0.00611171 -0.204317 0.370157 -0.0081785 -0.273411 0.300601 -0.0102453 -0.342505 0.231045 -0.119346 -0.339241 0.231045 -0.122176 -0.433818 0.228612 -0.120113 -0.431763 0.146364 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 -1.6007 -1.7271 -2.203 -0.808 1.5951 -0.031 0 -1.57 0 -1.57 0 0 0 0 0 0 0 0 1 0.634247 1 -1 -1 0.0922641 31.966 1.63206e-26 0 1.33576 1.4756 1.56408 1.54528 1.48341 1.42533 1.3715 1.37554 1.39802 1.31899 1.31899 1.62301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0246969 0.0880572 0.013987 0.0493938 0.176114 0.0279741 0.0740907 0.264172 0.0419611 0.0740907 0.264172 0.0419611 0.0740907 0.264172 0.0419611 0.0740907 0.264172 0.0419611 0.336871 -0.198578 0.493829 0.333608 -0.30768 0.493829 0.428138 -0.312051 0.55384 0.342286 -0.35962 0.550499 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.21744 1.33656 1.45138 1.39591 1.34321 1.29374 1.24788 1.25133 1.27047 1.20315 
-0.133933 -0.0180565 0.22939 -0.134592 -0.0400997 0.369329 -0.111929 -0.0628405 0.509269 -0.00404491 -0.135223 0.439713 -0.00611171 -0.204317 0.370157 -0.0081785 -0.273411 0.300601 -0.0102453 -0.342505 0.231045 -0.119346 -0.339241 0.231045 -0.122176 -0.433818 0.228612 -0.120113 -0.431763 0.146364 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 0 0 -1.2 -1.6007 -1.7271 -2.203 -0.808 1.5951 -0.031 0 -1.57 0 -1.57 0 0 0 0 0 0 0 0 1 0.634247 1 -1 -1 0.0922641 24.023 1.6655e-26 0 1.33576 1.4756 1.56408 1.54528 1.48341 1.42533 1.3715 1.37554 1.39802 1.31899 1.31899 1.62301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0246969 0.0880572 0.013987 0.0493938 0.176114 0.0279741 0.0740907 0.264172 0.0419611 0.0740907 0.264172 0.0419611 0.0740907 0.264172 0.0419611 0.0740907 0.264172 0.0419611 0.336871 -0.198578 0.493829 0.333608 -0.30768 0.493829 0.428138 -0.312051 0.55384 0.342286 -0.35962 0.550499 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.21744 1.33656 1.45138 1.39591 1.34321 1.29374 1.24788 1.25133 1.27047 1.20315 
